Gene Symbol,WM_1,WM_2,WM_3,W3_1,W3_2,W3_3,W12_1,W12_2,W12_3,W24_1,W24_2,W24_3
STAT4,0,0,0.133103647,0.023991333,0.116222434,0.064058504,0.03079519,0.018762198,0.072200204,0.093786695,0.038246837,0.014104627
MYO1B,8.772252874,9.678067805,8.723493841,7.971952827,7.227276561,9.211996508,9.583561411,12.2615976,7.483604586,8.803090895,9.157274915,9.642531657
NABP1,4.471882606,3.961648607,4.349606035,7.263256209,7.729543899,7.470951738,5.197876132,5.416799998,3.816122823,5.501536276,5.905508594,5.827092943
CAVIN2,0.048589841,0.044575085,0,0.035552347,0,0,0,0,0,0,0,0
TMEFF2,0,0,0,0,0,0,0,0,0,0,0,0
SLC39A10,7.757501296,8.562730745,7.155747049,9.509839122,9.853423208,8.973585049,8.638491625,8.864792945,7.142308934,8.450514065,9.7762913,7.152037086
DNAH7,0.014715494,0,0,0,0.005795497,0,0.006910288,0,0,0.010522635,0,0
STK17B,3.099780809,2.307739534,2.613423348,2.259332755,3.305568561,3.703394408,3.168804017,3.035776466,2.651464727,1.926707248,2.836950412,2.8411714
HECW2,0.589612685,0.604709219,0.434125788,0.271448619,0.409630548,0.381807128,0.622197295,0.769529,0.379277433,0.284235106,0.498425744,0.455960086
CCDC150,1.806668456,1.820901195,1.757136624,1.796135203,1.091228193,1.646084567,1.856584552,1.812602181,1.694743774,1.517834937,1.890024939,2.4046547
GTF3C3,10.7210835,9.733959473,9.591611761,8.329154367,9.227428765,9.987243636,10.68090323,11.81444152,8.813213732,8.053214654,8.384253043,10.82889962
C2orf66,0,0.17247807,0,0.137565643,0,0.183654847,0,0.322745787,0,0.201663871,0,0.080875545
PGAP1,1.168025766,1.680590034,1.326178832,1.250450243,1.39940214,2.377985583,1.674357251,2.198522837,1.380720703,1.494608315,2.108191668,1.517891563
ANKRD44,0.600010403,0.685234519,0.582286716,0.24190746,0.549773022,0.203341878,0.816530396,0.732202374,0.411187011,0.621685451,0.335656068,0.410853826
SF3B1,58.63077251,54.17118524,51.69831082,49.50091532,47.47649654,54.45378238,55.90935008,70.24246495,43.99528597,56.09616678,57.53546724,58.0342927
COQ10B,14.29476718,13.24585002,10.62950046,13.87535492,15.3230441,12.724744,12.8299528,11.57669693,9.804619332,13.10696623,16.64043017,13.46341608
HSPD1,341.3471212,311.9394893,351.4690145,255.7613874,195.0401813,246.1546465,329.5267082,358.8758411,309.1397174,278.617569,252.8959245,244.7787804
HSPE1,92.4158261,118.7064611,143.8653347,118.4277189,118.8011377,108.5300747,129.988414,91.6616673,148.3178726,105.8364705,97.1986194,91.28476302
HSPE1-MOB4,0,0,0,0,0,0,0,0,0,0,0,0
MOB4,8.673869178,8.375986332,10.27191275,11.90473574,14.05269727,14.05596558,10.94186228,12.50735712,10.79618682,10.31563588,10.35188568,10.8399774
RFTN2,0.026118961,0.119804353,0.151466372,0.038221585,0.10286598,0.051027125,0.294366543,0.29890834,0.143781413,0.056030798,0.182797851,0.112353324
MARS2,6.340306372,6.865301316,7.112507642,6.654436105,6.14027103,7.868597325,6.735670084,8.133170672,7.953202879,5.760123121,10.03257353,6.483036156
BOLL,0.078369929,0.10784187,0,0.100348365,0.277784389,0.076553431,0.202410694,0.044843716,0.086283211,0.224160507,0,0.067423219
PLCL1,0.039160514,0,0.022709559,0,0.015422836,0.038252832,0,0.033611801,0,0,0.022839276,0.016845287
SATB2,0.13602096,0.170754548,0.132850301,0.05238115,0.022555793,0.027972252,0.107578015,0.155663924,0.236455999,0.081907161,0.183712563,0.147816701
FTCDNL1,0.90987516,0.939033376,1.385069117,1.248262368,0.963044055,1.777571234,0.534088385,0.683334366,0.876529847,0.650626074,0.795988901,1.027403755
C2orf69,7.523440213,7.973938988,9.297669483,8.323962251,8.443125176,9.311185318,10.39305414,8.933826514,8.685200571,10.08059608,8.456169993,8.577721249
TYW5,1.472400428,1.515300198,1.464997011,1.367169983,1.56009646,1.372564516,1.607483406,1.762012831,1.711590594,1.774383324,1.726190965,1.729704904
MAIP1,31.01219699,29.29177321,27.84480751,32.51682476,36.90754083,28.02845507,34.70645438,28.00006845,34.72862066,33.50571538,32.00440678,31.33494089
SPATS2L,9.418005035,9.025976353,8.970435904,7.693932274,7.738010303,7.342146681,10.4900598,9.470595848,9.624194901,7.99761389,8.346583372,8.445221648
KCTD18,2.410110506,2.284185154,2.499102693,2.650993501,2.552124844,1.434376116,2.968086176,3.086944708,1.862699171,2.008733541,2.327201358,2.444218568
SGO2,16.2446079,14.62752655,15.62261189,10.5038176,8.588436448,10.3072547,16.43123093,17.65129688,12.26268978,14.34541628,14.22271699,15.29802827
AOX1,0,0,0,0.020662082,0.022243194,0,0,0.048475767,0,0,0,0
BZW1,26.60547132,28.00328126,29.04569926,28.33400927,30.60155138,32.66133927,29.84462444,31.72458023,24.21764307,24.76973598,24.92210729,26.77921821
CLK1,15.97796108,15.74353631,17.12364254,18.44104032,23.43777874,20.66193404,23.52834438,24.32838391,16.12119193,21.74404608,20.14184223,23.87628318
PPIL3,6.057263987,5.902535148,6.151068094,9.3958302,6.997675382,7.468399353,9.405637365,6.516081274,7.706269248,4.697139566,4.992925061,6.855603983
NIF3L1,23.59377051,24.54473717,17.87631307,17.98606678,22.10177926,19.68830847,24.64577085,27.18188866,22.58225072,19.32986301,17.19474706,23.39222249
ORC2,7.86499655,7.622156175,8.669774213,5.302177139,6.43860998,6.146158173,9.129190611,9.947027923,7.400984968,7.248759169,8.029279416,6.754847451
FAM126B,1.500377302,2.213488757,2.166329759,0.976818086,1.336164838,1.59122373,1.903766595,2.242675904,1.54399799,1.296211192,1.914401982,2.207539341
NDUFB3,83.42688544,111.3751333,132.9729737,129.1613551,118.82137,124.3587244,101.9327777,83.34702688,129.5933939,107.4116992,77.73409546,80.40136308
CFLAR,0.62329644,0.533463591,0.585598483,1.11848183,1.006592172,1.163276437,0.814314691,0.918532829,0.417873625,0.786825367,0.609251792,0.509272898
CASP10,0.99118672,1.515482486,1.029847735,0.830997513,0.984046182,0.665646092,0.746665825,0.986626678,0.932126685,0.812131922,1.613812147,0.923799258
CASP8,2.306984353,2.454192906,2.977170568,3.328412415,2.875019636,3.554835694,3.773898908,3.253692384,2.706872189,3.159911093,3.916432804,2.869959645
ALS2CR12,0,0,0,0,0.046900641,0,0.111844391,0.05110652,0,0,0.069453934,0
TRAK2,2.685524387,2.548911344,3.210560601,1.73066907,2.050228008,2.118801426,2.725921718,3.085165011,1.910477299,2.954373497,2.253000558,2.888012985
STRADB,4.694315235,4.839201559,5.444557334,3.806552093,5.508257466,4.727327879,4.954254598,5.773759862,5.914259036,4.983249856,4.346655102,5.620750561
C2CD6,0.115111224,0.021120022,0,0.050534936,0.018133997,0.134931742,0.021622155,0.026346917,0.02534688,0,0.067135405,0.138645486
TMEM237,2.421053818,2.74803329,3.022153246,3.280172436,3.385730083,2.304811891,3.497440806,3.122886604,2.563864949,2.14202703,2.632564748,2.88602588
MPP4,0.031863647,0.087692698,0,0.116570399,0,0,0.059851741,0.018232559,0.070162059,0,0,0
ALS2,1.374960555,1.365311584,1.559657288,1.70252056,1.487663572,1.461164967,1.773822532,1.927994772,1.230998189,0.918369448,1.67431201,1.624871001
CDK15,0,0,0,0,0,0,0,0,0,0,0,0
FZD7,5.854654079,6.415254535,5.187065813,6.187637747,5.828489314,5.718951971,5.154942479,5.106524434,6.266768199,4.59351871,5.216694125,4.512201507
KIAA2012,0.039505627,0,0,0,0.062235019,0.038589946,0,0.011302672,0,0,0,0
SUMO1,75.25816477,75.82419686,77.57342561,73.791476,71.8427222,64.94426633,72.48585117,59.86524207,74.83493638,72.01254682,69.94001476,72.41833204
NOP58,115.4728522,114.6358969,121.9028362,129.7790586,105.7143854,125.6648131,118.7237197,102.3633331,132.9707981,113.246581,119.4648184,130.2964227
BMPR2,4.27180653,4.608273413,3.746476172,3.434308939,3.084387136,3.83793874,4.693070543,5.73743694,4.115252388,3.667463677,4.829032777,5.200749465
FAM117B,3.289429173,3.222020578,3.784743839,2.742430616,3.24132318,2.688322224,3.409399511,4.101911503,3.188716722,3.448611656,3.653496195,3.314775931
ICA1L,4.396894656,5.860263026,5.314232976,5.984731776,6.180325512,5.582029473,6.854690299,4.951380119,6.201848025,5.536572037,4.679752039,5.151908786
WDR12,12.92525831,11.65163959,13.04083845,12.28992827,14.77890842,12.88677478,14.64155933,14.94476235,11.56276593,12.24521733,11.5664312,12.07680425
CARF,1.29899337,1.37499633,0.821780488,1.116613762,0.944475501,1.189024778,1.450344344,1.465791326,0.560061567,0.753491819,1.271499177,1.148810139
NBEAL1,1.1736586,0.914083214,0.861187514,1.079566041,0.701834179,1.160493177,1.358732462,1.666600172,0.828041686,1.150971668,1.665159753,1.182817186
CYP20A1,5.47787732,5.282371955,6.441999115,9.99220715,9.311886871,6.470865891,7.082993776,5.860734353,5.750485998,4.554739102,4.814517798,3.989378639
ABI2,2.162027183,2.208563533,1.770501729,1.687707149,1.438122481,1.786752038,1.913701109,2.079830836,1.751008141,2.149499511,2.117911834,2.007565278
RAPH1,0.617016628,0.615255831,0.357813892,0.878384916,1.040689411,0.720637629,0.617285995,0.91718952,0.376578971,0.748140721,0.641485484,1.119362617
CD28,0.064236069,0,0.037251116,0,0.025298503,0,0.030164787,0.036756241,0,0.045933402,0,0
CTLA4,0.146632334,0,0,0,0,0,0.06885747,0,0,0,0.085519213,0.063075366
ICOS,0,0,0,0,0,0,0.05571077,0,0,0,0,0
PARD3B,1.186320837,1.150687226,0.946491214,1.39323971,1.083227714,1.092394314,1.270301598,1.720829015,1.081490493,1.015804214,1.463101766,1.228639118
NRP2,0.722609547,0.895955678,0.661310509,0.999612984,1.142806541,1.422750152,0.694570491,0.859265755,0.658834659,1.299867998,0.98775429,0.733382767
INO80D,0.982445822,1.036461437,1.177441597,1.297903081,1.44021318,1.684761374,1.179003918,1.296093533,0.79921678,1.264534755,1.387894769,1.296000638
NDUFS1,12.37984241,12.41286764,11.25085868,10.86412556,12.60210047,12.05541823,13.36260362,13.06627383,10.82082761,12.19959023,11.30020537,10.79366151
EEF1B2,756.1350922,815.0813926,844.3866966,882.1202906,950.4611993,840.248785,858.6217255,649.0674795,891.7932199,850.9627389,623.3845963,715.4712906
GPR1,1.660867303,3.047274858,2.343672209,1.782334256,2.834476795,1.514212828,1.767843861,1.67896519,1.767618449,2.612806639,2.744520953,3.929412814
ZDBF2,3.939668971,3.706484485,3.468668764,2.62483807,2.304726797,3.132054002,5.050473289,5.672775301,3.181867377,4.143466864,4.964377748,3.680070742
ADAM23,0,0.089663884,0.085020262,0.17878606,0.153973759,0,0.045897831,0.090881682,0.134510971,0,0.028501965,0.063065543
FAM237A,0,0,0,0,0,0,0,0,0,0.462172332,0,0
DYTN,0,0,0,0,0,0,0,0,0,0,0.076895426,0
MDH1B,0,0.092561382,0.058511801,0.129194486,0.158949438,0.394237865,0,0.346406893,0.16662925,0.216448232,0.235384071,0.173609368
FASTKD2,9.730221646,8.914419369,9.130016191,8.450788254,10.58151826,10.10976277,9.526321641,10.13112422,7.047091513,7.825226095,7.48120777,9.448023733
CPO,0,0.11905124,0,0.094953291,0,0,0,0,0,0,0,0
KLF7,0,0.031080317,0,0.049578289,0.093401244,0.066188715,0.031819258,0.038772239,0,0,0,0.02914733
CREB1,6.873955383,6.629183349,6.224097303,4.430084232,4.388332534,6.018354951,7.717861636,7.163417181,6.323239237,7.182652791,6.641917744,6.801928924
METTL21A,4.431324917,4.975616806,5.112767675,4.458195307,5.644686666,5.050049021,5.191456163,4.153413382,5.120168625,5.165666432,4.092040225,4.993791245
CCNYL1,13.2830453,10.80949597,10.47680702,12.52369763,11.90672953,13.34960434,13.05439322,11.24359722,11.11959076,11.03570224,13.08333124,12.87584373
FZD5,17.85786411,15.49188868,15.73398716,14.52950973,16.83885421,17.45536925,18.39740612,19.36605431,16.49363783,15.48749268,19.49335741,17.3052928
PLEKHM3,1.062019641,1.325746897,1.200567293,1.04263937,1.106541271,1.35256421,1.508775662,1.796157781,1.487470517,1.50922769,1.41127584,1.36473237
CRYGD,0,0,0,0,0,0,0,0,0,0,0,0
CRYGC,0,0,0,0,0,0,0,0,0,0,0,0
CRYGB,0,0,0,0,0,0,0,0,0,0,0,0
CRYGA,0,0,0,0,0,0,0,0,0,0,0,0
C2orf80,0,0,0,0.079998975,0,0,0,0,0,0,0,0
IDH1,27.99944581,25.48780883,28.27287477,23.44117393,20.15654627,23.37368741,26.68682747,28.52482094,23.67340097,20.74643237,23.2398143,24.8747547
PIKFYVE,3.628378671,3.660776171,3.14149814,2.564738188,2.019407711,2.759019028,3.468936602,5.246391877,3.006028384,3.127962032,3.936631255,3.601328566
PTH2R,1.161535178,1.229495579,1.077736718,0.692975176,0.689701165,1.466268504,1.241944068,1.666705071,1.180448673,1.20114799,1.542462699,1.322140138
MAP2,0,0,0,0,0,0,0,0,0,0,0.015832781,0
UNC80,0,0,0,0,0,0,0,0,0.008969726,0,0,0
RPE,23.8329585,23.96839144,24.92939953,20.58355229,24.6499687,21.36588449,24.89387175,24.82763051,23.59098631,21.15153591,22.68153084,22.573531
KANSL1L,0.757597516,0.559390805,0.717942756,0.520520948,0.785948907,0.577590276,0.754910124,1.120760181,0.752719656,0.726719862,0.754373928,0.786900665
ACADL,0,0,0,0,0,0,0,0,0,0,0.04175476,0
MYL1,0,0,0,0,0,0,0,0,0.257435155,0,0,0
LANCL1,8.28679214,9.300577889,7.879436942,6.69694503,7.091802676,6.359092772,10.89596723,9.6714598,8.153648517,7.687331573,8.743012908,7.450432492
CPS1,0.189295199,0.280518973,0.118218274,0.202428961,0.206449874,0.056894652,0.136756367,0.183303632,0.080157304,0.312368446,0.390650175,0.112745388
ERBB4,0.144660713,0.232239103,0.125835213,0.132307179,0.313349613,0.035326924,0.124541286,0.206939193,0.199084505,0.267227226,0.182800192,0.217795387
IKZF2,0.358913786,0.299860311,0.312206348,0.473637722,0.812781589,0.58849825,0.469513434,0.704134273,0.388098219,0.504132218,0.470984487,0.463171072
SPAG16,0,0.034863255,0,0,0,0,0,0.054364248,0,0,0.022164359,0
VWC2L,0,0,0,0,0.047259345,0,0,0,0,0.128710134,0,0
BARD1,7.965081941,9.038808903,6.778573289,9.905559587,9.308969348,11.84752363,9.387292212,9.107930974,9.153714358,9.597465159,9.66788566,10.56800887
ABCA12,0.59985955,0.741370862,0.483144912,0.890005589,0.597178745,0.55340261,0.876367798,0.815202181,0.4127684,1.072356629,0.932936864,1.017807047
ATIC,56.04020539,54.54281944,50.61203717,55.26578886,68.24132773,55.56064079,59.81607031,63.80163693,45.93326735,48.12731213,49.24713553,55.68665236
FN1,10.92794092,9.775636625,9.116976583,9.172611325,8.339991654,10.87822714,11.21225488,16.8173311,8.020915234,9.27862672,11.64760315,9.861468325
MREG,8.086130288,8.171585953,8.157762718,9.37245845,10.4536172,8.324985272,8.462303643,7.109313804,6.44379737,10.7933724,9.402076252,9.540561946
PECR,1.725763961,2.872326295,3.688615536,2.092493618,2.640998366,1.685763339,2.408063872,2.962475668,2.714314726,2.750157768,2.588152158,3.139099624
TMEM169,0.04324603,0,0,0,0,0,0,0,0,0,0.050444078,0
